time_sec,theta_kalman,theta_dot_kalman,theta_ddot_kalman,x_pivot_m
15.456846,-0.1398600796742555,0.2527756697393616,0.7045749838583876,0.182468
15.481854,-0.14003466424552222,0.4350459235896107,0.6523454246958231,0.182468
15.506857,-0.1190554535556736,0.5418360736221937,0.5787221320364466,0.182468
15.53186,-0.10235729669731049,0.6250815654423607,0.4917504764611853,0.182468
15.556865,-0.08399868551044466,0.6875287502011173,0.39481285389620635,0.182468
15.581868,-0.06503526838574596,0.7360036084343722,0.2904389636044009,0.182468
15.606872,-0.045601313345589256,0.7757346679312516,0.1801099686423333,0.182468
15.631879,-0.021365664840615833,0.7775933666830166,0.06728470836267508,0.182468
15.656883,-0.005851418727305649,0.8074806205082764,-0.04768221535600925,0.182468
15.681886,0.023203738387352117,0.7684654677512246,-0.16184158903096613,0.182468
15.70689,0.04654698833928944,0.6960211033600452,-0.26708874642969915,0.182468
15.731898,0.06281242146534442,0.6298056951152912,-0.36160440408275085,0.182468
15.756905,0.07590918851391817,0.5812044377472181,-0.4478119346487113,0.182468
15.781908,0.09276252929397212,0.5125992563128657,-0.5258926952910288,0.182468
15.806912,0.10746935624371015,0.4271733575982057,-0.5931031233319881,0.182468
15.83192,0.122820418234239,0.3039247217693731,-0.6451639398105549,0.182468
15.856923,0.1306086213182655,0.17679672664474466,-0.6788270697477636,0.182468
15.88193,0.13646892571657146,0.03655491802667743,-0.692847409156374,0.182468
15.906934,0.1345505938358985,-0.08425530375792067,-0.6878559942532498,0.182468
15.931942,0.13354675281713066,-0.21502976976857294,-0.6646665193652511,0.182468
15.956945,0.1250108407967304,-0.32323215536021177,-0.6242776284442575,0.182468
15.981953,0.11458304100058343,-0.414622062868728,-0.569860580761542,0.182468
16.006956,0.10407543073554987,-0.5054957713815204,-0.5026694462045972,0.182468
16.031963,0.08672883171784798,-0.5609943536036972,-0.4254596513874751,0.182468
16.056967,0.06921361397628598,-0.5899629600097733,-0.3431218412136958,0.182468
16.081971,0.058880905371529076,-0.6518410354232829,-0.25478338851601,0.182468
16.106974,0.046195331338076746,-0.7402621218336347,-0.1550936260924205,0.182468
16.131978,0.011986997433521527,-0.7089393748394762,-0.05147770996798373,0.182468
