time_sec,theta_kalman,theta_dot_kalman,newPosition
13.498423,-0.0005445071852851081,0.0015868932094228836,58
13.52343,-0.0005417613762518179,0.0016619036339714241,58
13.54843,-0.0003385655262871408,0.0017328555895429593,58
13.573437,-9.318492126969286e-05,0.0017987332391585418,58
13.598445,4.649025392959211e-05,0.0018622360916073354,58
13.623452,-9.183934784400666e-05,0.0019303944526141343,58
13.648452,0.00044369015911232125,0.0019863078860678056,58
13.673459,0.0015705785851117169,0.0020151426008163504,58
13.698467,0.002916226986738332,0.0020114163214607576,58
13.723474,0.0021766302246863365,0.0020275581395161123,58
13.748474,0.002178113179683216,0.002044944536520065,58
13.773481,0.0029210037364470662,0.002044944536520065,58
